Date,PPG,promo_catalogue,promo_ins,display_platinum,display_gold,display_silver,display_bronze,Retailer,Segment,Sub.Segment,Brand,Sub.Brand,Packsize,Product.Type,APN,Vol.Sales,Wtd.Selling.Dist,PPG_Retailer,WeekNum,Month,Quarter,Year,Month_Year
2018-08-05,Promo.Group 6,0,1,1,0,0,0,Retailer 1,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 13,3.21024,100.0,Promo.Group 6__Retailer 1,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,0,1,1,0,0,0,Retailer 1,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 14,1.6423,100.0,Promo.Group 6__Retailer 1,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,0,1,1,0,0,0,Retailer 1,Candy Bags,,Brand 5,Sub.Brand 63,160.0,Product.Type 3,APN 15,0.0,0.0,Promo.Group 6__Retailer 1,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,0,1,1,0,0,0,Retailer 1,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 16,1.16446,78.4,Promo.Group 6__Retailer 1,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,0,1,1,0,0,0,Retailer 1,Candy Bags,,Brand 5,Sub.Brand 63,140.0,Product.Type 3,APN 185,0.0,0.0,Promo.Group 6__Retailer 1,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,0,1,1,0,0,0,Retailer 1,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 189,0.0,0.0,Promo.Group 6__Retailer 1,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,0,1,1,0,0,0,Retailer 1,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 192,0.0,0.0,Promo.Group 6__Retailer 1,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,0,1,1,0,0,0,Retailer 1,Candy Bags,,Brand 5,Sub.Brand 63,260.0,Product.Type 3,APN 194,3.0771,93.3,Promo.Group 6__Retailer 1,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,0,1,1,0,0,0,Retailer 1,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 196,0.0,0.0,Promo.Group 6__Retailer 1,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,0,1,1,0,0,0,Retailer 1,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 197,0.0,0.0,Promo.Group 6__Retailer 1,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,0,1,1,0,0,0,Retailer 1,Candy Bags,,Brand 5,Sub.Brand 63,240.0,Product.Type 3,APN 198,0.0,0.0,Promo.Group 6__Retailer 1,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,0,1,1,0,0,0,Retailer 1,Candy Bags,,Brand 5,Sub.Brand 63,230.0,Product.Type 3,APN 199,0.0,0.0,Promo.Group 6__Retailer 1,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,0,1,1,0,0,0,Retailer 1,Candy Bags,,Brand 5,Sub.Brand 63,240.0,Product.Type 3,APN 203,6.89352,100.0,Promo.Group 6__Retailer 1,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,0,1,1,0,0,0,Retailer 1,Candy Bags,,Brand 5,Sub.Brand 63,200.0,Product.Type 3,APN 204,0.0,0.0,Promo.Group 6__Retailer 1,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,0,1,1,0,0,0,Retailer 1,Candy Bags,,Brand 5,Sub.Brand 63,200.0,Product.Type 3,APN 205,0.0,0.0,Promo.Group 6__Retailer 1,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,0,1,1,0,0,0,Retailer 1,Candy Bags,,Brand 5,Sub.Brand 63,260.0,Product.Type 3,APN 208,2.07584,93.5,Promo.Group 6__Retailer 1,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,0,1,1,0,0,0,Retailer 1,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 210,0.0,0.0,Promo.Group 6__Retailer 1,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,0,1,1,0,0,0,Retailer 1,Candy Bags,,Brand 5,Sub.Brand 63,350.0,Product.Type 3,APN 215,0.0,0.0,Promo.Group 6__Retailer 1,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,0,1,1,0,0,0,Retailer 1,Candy Bags,,Brand 5,Sub.Brand 63,240.0,Product.Type 3,APN 216,7.81992,100.0,Promo.Group 6__Retailer 1,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,0,1,1,0,0,0,Retailer 1,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 219,0.0,0.0,Promo.Group 6__Retailer 1,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,0,1,1,0,0,0,Retailer 1,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 220,0.0022,0.9,Promo.Group 6__Retailer 1,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,0,1,1,0,0,0,Retailer 1,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 222,0.0,0.0,Promo.Group 6__Retailer 1,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,0,1,1,0,0,0,Retailer 1,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 224,0.0,0.0,Promo.Group 6__Retailer 1,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,0,1,1,0,0,0,Retailer 1,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 225,0.0,0.0,Promo.Group 6__Retailer 1,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,0,1,1,0,0,0,Retailer 1,Candy Bags,,Brand 5,Sub.Brand 63,260.0,Product.Type 3,APN 229,11.10408,100.0,Promo.Group 6__Retailer 1,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,0,1,1,0,0,0,Retailer 1,Candy Bags,,Brand 5,Sub.Brand 63,260.0,Product.Type 3,APN 231,0.0,0.0,Promo.Group 6__Retailer 1,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,0,1,1,0,0,0,Retailer 1,Candy Bags,,Brand 5,Sub.Brand 63,230.0,Product.Type 3,APN 232,0.0,0.0,Promo.Group 6__Retailer 1,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,0,1,1,0,0,0,Retailer 1,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 233,1.50084,99.2,Promo.Group 6__Retailer 1,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,0,1,1,0,0,0,Retailer 1,Candy Bags,,Brand 5,Sub.Brand 63,240.0,Product.Type 3,APN 234,4.3704,100.0,Promo.Group 6__Retailer 1,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,0,1,1,0,0,0,Retailer 1,Candy Bags,,Brand 5,Sub.Brand 63,230.0,Product.Type 3,APN 235,0.0,0.0,Promo.Group 6__Retailer 1,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,0,1,1,0,0,0,Retailer 1,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 236,0.0,0.0,Promo.Group 6__Retailer 1,31,8,3,2018,8__2018
